System,SysCenterName,TARGETID_A,CoordUqName_A,RA_A,DEC_A,RA_A_sexa,DEC_A_sexa,Z_A,ZERR_A,ZWARN_A,mag_g_A,mag_r_A,mag_z_A,mag_W1_A,mag_W2_A,flux_g_A,flux_r_A,flux_z_A,flux_W1_A,flux_W2_A,flux_ivar_g_A,flux_ivar_r_A,flux_ivar_z_A,flux_ivar_W1_A,flux_ivar_W2_A,MORPHTYPE_A,SPECTYPE_A,LASTNIGHT_A,TARGETID_B,CoordUqName_B,RA_B,DEC_B,RA_B_sexa,DEC_B_sexa,Z_B,ZERR_B,ZWARN_B,mag_g_B,mag_r_B,mag_z_B,mag_W1_B,mag_W2_B,flux_g_B,flux_r_B,flux_z_B,flux_W1_B,flux_W2_B,flux_ivar_g_B,flux_ivar_r_B,flux_ivar_z_B,flux_ivar_W1_B,flux_ivar_W2_B,MORPHTYPE_B,SPECTYPE_B,LASTNIGHT_B,sep_AB,110kpc_seplim_zA,110kpc_seplim_zB,delta_vr,rp_zA,rp_zB,match_type,match_cite,visual_class
J1357-0041,J135710.993-004117.000,39627770120111402,J135711-004113,209.29449,-0.68707,13 57 10.678,-00 41 13.443,0.97552,0.00012,0,21.971,21.658,21.197,20.022,20.299,1.628,2.171,3.32,9.804,7.594,1764.787,238.086,173.467,3.108,0.71,PSF,GALAXY,20220209,39627770120111482,J135711-004123,209.29712,-0.6896,13 57 11.309,-00 41 22.557,0.98026,0.00013,0,20.402,20.09,20.114,19.113,18.542,6.908,9.204,9.0,22.634,38.318,603.302,385.434,156.683,2.608,0.613,PSF,QSO,20220211,13.142,13.818,13.801,718.043,104.619,104.744,New Discovery,,QP
J1357-0319,J135732.361-031925.077,39627709726328849,J135732-031925,209.38473,-3.32364,13 57 32.335,-03 19 25.119,1.27299,8e-05,0,21.49,20.096,19.24,17.34,16.626,2.534,9.157,20.132,115.92,223.631,1449.295,412.192,91.985,1.625,0.354,PSF,QSO,20210604,39627709726328855,J135732-031925,209.38495,-3.32362,13 57 32.388,-03 19 25.035,1.27355,0.00011,0,23.094,22.979,22.519,,,0.579,0.643,0.982,-1.121,-12.535,1306.576,414.515,79.052,1.639,0.356,DEV,QSO,20220404,0.802,13.161,13.16,74.882,6.705,6.705,New Discovery,,Contaminant
J1357+3627,J135734.288+362745.881,39633010722605803,J135734+362742,209.39202,36.4618,13 57 34.084,+36 27 42.463,1.86438,0.00056,0,21.016,20.663,20.346,20.067,19.763,3.924,5.428,7.271,9.397,12.444,207.495,101.849,121.951,4.309,1.027,PSF,QSO,20210516,39633010722605823,J135734+362749,209.39372,36.46369,13 57 34.492,+36 27 49.300,1.86864,0.00164,0,22.808,22.478,21.9,20.285,20.0,0.753,1.02,1.738,7.693,10.004,270.894,131.448,145.617,4.363,1.04,PSF,QSO,20220326,8.422,13.056,13.058,445.35,70.959,70.947,New Discovery,,QP
J1358-0554,J135814.918-055419.242,39627643456327517,J135815-055419,209.5622,-5.90523,13 58 14.928,-05 54 18.845,0.68562,3e-05,0,18.462,18.293,18.495,16.671,16.258,41.22,48.167,39.977,214.529,313.882,97.712,68.358,66.025,1.162,0.288,PSF,QSO,20210517,39627643456327515,J135815-055420,209.56212,-5.90546,13 58 14.908,-05 54 19.638,0.68561,4e-05,0,21.387,21.827,20.552,,20.025,2.788,1.859,6.014,-3.281,9.776,107.898,45.984,21.665,1.052,0.261,EXP,QSO,20220526,0.846,15.523,15.523,1.319,5.994,5.994,New Discovery,,Contaminant
J1358-0343,J135842.211-034310.217,39627697667705750,J135842-034307,209.67634,-3.71856,13 58 42.321,-03 43 06.822,1.45826,0.00034,0,20.658,20.29,20.349,19.122,18.635,5.453,7.657,7.249,22.445,35.142,877.378,283.871,48.427,2.653,0.566,PSF,QSO,20210604,39627697667705733,J135842-034314,209.67542,-3.72045,13 58 42.101,-03 43 13.613,1.45554,0.00065,0,22.129,21.529,21.249,19.313,18.976,1.407,2.445,3.167,18.83,25.671,1438.577,365.323,74.393,2.752,0.587,PSF,QSO,20220406,7.547,13.014,13.015,332.27,63.793,63.787,New Discovery,,QP
J1359+0241,J135918.561+024116.384,39627854685668679,J135919+024116,209.82766,2.68766,13 59 18.638,+02 41 15.566,2.1636,0.00039,2,21.798,21.7,21.226,20.336,19.189,1.91,2.09,3.234,7.337,21.11,705.792,312.252,60.895,2.868,0.633,PSF,QSO,20220331,39627854685668667,J135918+024117,209.82702,2.68811,13 59 18.484,+02 41 17.202,2.15783,0.00062,0,21.637,20.963,20.167,19.094,18.885,2.214,4.121,8.577,23.038,27.925,683.164,259.015,56.401,2.734,0.629,PSF,QSO,20220424,2.825,13.274,13.269,547.546,23.409,23.418,New Discovery,,QP
J1359-0619,J135925.287-061929.549,39627637450084155,J135925-061928,209.85539,-6.32446,13 59 25.294,-06 19 28.067,2.03056,0.0003,0,21.688,21.777,21.188,20.467,21.001,2.113,1.947,3.349,6.506,3.978,1298.831,318.838,107.541,2.687,0.59,PSF,QSO,20220526,39627637450084153,J135925-061931,209.85533,-6.32529,13 59 25.280,-06 19 31.030,2.02893,0.00074,0,21.233,20.675,20.179,19.87,19.929,3.212,5.369,8.479,11.269,10.679,1152.8,240.901,97.778,2.639,0.577,PSF,QSO,20220604,2.971,13.163,13.162,161.616,24.83,24.832,New Discovery,,QP
J1359+3658,J135934.381+365824.324,39633020424030704,J135934+365824,209.89332,36.9733,13 59 34.396,+36 58 23.880,0.3868,2e-05,0,20.046,18.932,18.024,17.958,17.915,9.584,26.747,61.732,65.572,68.215,93.259,43.358,15.855,1.671,0.551,DEV,QSO,20210516,39633020424030701,J135934+365825,209.89319,36.97355,13 59 34.366,+36 58 24.768,0.38715,2e-05,0,22.863,22.232,21.566,19.263,19.157,0.716,1.281,2.363,19.707,21.729,265.655,141.883,84.775,2.11,0.682,PSF,QSO,20210516,0.956,20.899,20.888,74.905,5.031,5.034,New Discovery,,QPC
J1359+0416,J135955.512+041647.829,39627890886709263,J135956+041648,209.98129,4.28008,13 59 55.511,+04 16 48.305,2.59393,0.00017,0,19.192,19.12,18.924,18.976,18.656,21.047,22.489,26.942,25.682,34.488,400.986,188.722,59.38,2.588,0.619,PSF,QSO,20210406,39627890886709266,J135956+041647,209.98131,4.27982,13 59 55.514,+04 16 47.354,2.59505,0.00021,0,22.843,24.376,24.12,20.259,20.202,0.729,0.178,0.225,7.878,8.3,682.168,401.574,69.777,2.627,0.624,PSF,QSO,20210502,0.952,13.74,13.741,93.788,7.62,7.619,New Discovery,,Contaminant
J1400+3134,J140012.809+313453.454,39628512360926182,J140013+313453,210.05354,31.58132,14 00 12.850,+31 34 52.751,3.31118,0.00015,0,19.675,19.409,19.499,18.131,18.052,13.494,17.237,15.869,55.937,60.134,410.934,188.525,91.495,2.247,0.654,PSF,QSO,20220326,39628512360926175,J140013+313454,210.0532,31.58171,14 00 12.769,+31 34 54.158,3.31002,0.00021,0,20.238,19.977,19.968,18.709,18.679,8.032,10.214,10.295,32.853,33.759,317.472,187.28,96.331,2.319,0.671,PSF,QSO,20220401,1.745,14.735,14.733,80.443,13.027,13.029,Lensed Quasar,SLED,LQC
J1400-0112,J140030.113-011259.238,39627758053100528,J140030-011255,210.12607,-1.21523,14 00 30.258,-01 12 54.816,1.24365,0.00087,0,22.046,21.633,21.572,20.149,19.843,1.519,2.222,2.35,8.714,11.551,1590.31,787.462,153.587,3.068,0.658,PSF,QSO,20210531,39627758053100495,J140030-011304,210.12486,-1.21768,14 00 29.967,-01 13 03.660,1.24394,0.00428,0,22.374,21.86,21.648,20.201,19.972,1.123,1.803,2.192,8.309,10.258,1653.273,811.662,154.197,3.095,0.656,PSF,QSO,20220209,9.859,13.198,13.198,39.109,82.167,82.17,New Discovery,,QP
J1400+3419,J140037.920+341920.401,39632966317506676,J140038+341920,210.15919,34.32225,14 00 38.206,+34 19 20.095,1.78493,0.00079,0,21.492,20.794,20.254,19.483,19.069,2.53,4.813,7.914,16.104,23.574,506.631,105.903,62.651,3.994,0.93,PSF,GALAXY,20210528,39632966317506644,J140038+341921,210.15681,34.32242,14 00 37.634,+34 19 20.708,1.76675,0.00079,0,21.381,21.258,21.008,20.135,19.469,2.802,3.14,3.952,8.829,16.311,491.352,114.663,66.441,4.296,0.965,PSF,QSO,20220326,7.121,13.02,13.013,1962.65,60.163,60.194,New Discovery,,QP
J1401+3124,J140101.704+312439.658,39628512365119161,J140102+312440,210.25711,31.41116,14 01 01.706,+31 24 40.180,1.75363,0.00054,0,20.757,20.629,20.428,18.919,19.025,4.98,5.602,6.743,27.061,24.545,1079.228,440.879,168.551,3.854,0.929,PSF,QSO,20220326,39628512365119160,J140102+312439,210.25709,31.41087,14 01 01.701,+31 24 39.137,1.75271,0.0021,4,23.306,28.612,24.3,,19.964,0.476,0.004,0.191,-7.981,10.334,1342.717,544.529,177.31,3.874,0.929,PSF,QSO,20220401,1.044,13.009,13.008,100.601,8.828,8.828,New Discovery,,Contaminant
J1402-0354,J140209.761-035421.971,39627691648882238,J140210-035422,210.54065,-3.90599,14 02 09.756,-03 54 21.566,0.45217,2e-05,0,18.293,18.099,17.838,16.185,15.735,48.193,57.62,73.221,335.654,508.326,181.727,109.351,53.648,0.814,0.214,PSF,QSO,20220203,39627691648882240,J140210-035422,210.5407,-3.90622,14 02 09.767,-03 54 22.375,0.45222,2e-05,0,20.567,21.571,20.531,20.26,,5.93,2.353,6.13,7.872,-3.365,232.946,175.289,45.223,0.815,0.215,EXP,QSO,20220403,0.828,19.047,19.046,11.943,4.779,4.779,New Discovery,,Contaminant
J1402+0126,J140212.237+012633.103,39627824499262492,J140212+012633,210.55137,1.44237,14 02 12.329,+01 26 32.539,1.1829,0.00044,0,21.301,20.745,20.619,18.766,18.393,3.016,5.034,5.653,31.157,43.948,752.618,361.939,86.818,2.404,0.554,PSF,QSO,20210610,39627824499262476,J140212+012634,210.5506,1.44269,14 02 12.145,+01 26 33.668,1.18725,0.00038,0,20.773,20.497,20.449,19.165,18.804,4.908,6.324,6.61,21.569,30.092,613.065,332.123,85.356,2.477,0.565,PSF,QSO,20220311,2.977,13.292,13.285,597.255,24.639,24.653,New Discovery,,QP
J1402-0730,J140220.646-073033.223,39627607452420802,J140221-073033,210.58601,-7.50922,14 02 20.643,-07 30 33.188,0.11342,1e-05,0,18.221,17.298,16.542,16.703,17.344,51.453,120.426,241.758,208.366,115.456,41.034,12.029,3.426,0.316,0.09,SER,QSO,20210517,39627607452420803,J140221-073033,210.58603,-7.50924,14 02 20.648,-07 30 33.257,0.11341,0.0,0,17.322,17.129,16.853,15.121,14.631,117.85,140.683,181.434,894.941,1405.069,92.198,40.954,28.876,0.36,0.104,PSF,QSO,20210517,0.103,53.401,53.403,1.531,0.211,0.211,New Discovery,,Contaminant
J1402+0426,J140221.053+042623.861,39627896926502972,J140221+042623,210.58753,4.43966,14 02 21.007,+04 26 22.787,1.12869,0.00032,0,20.877,20.555,20.393,18.951,18.409,4.461,5.998,6.966,26.286,43.294,615.027,255.452,50.483,2.673,0.607,PSF,QSO,20210407,39627896926502979,J140221+042625,210.58791,4.44026,14 02 21.099,+04 26 24.934,1.12913,0.00026,0,23.127,22.324,21.497,19.959,19.676,0.562,1.176,2.518,10.383,13.474,942.955,381.558,53.356,2.744,0.622,PSF,QSO,20210409,2.544,13.396,13.395,61.402,20.888,20.889,New Discovery,,QP
J1402+0534,J140236.223+053426.984,39627921014391273,J140236+053425,210.65085,5.57354,14 02 36.203,+05 34 24.730,1.26054,0.00034,0,22.065,21.61,21.421,19.473,19.217,1.492,2.269,2.701,16.243,20.576,1656.09,647.725,112.801,2.884,0.65,PSF,QSO,20210406,39627921014391276,J140236+053429,210.65102,5.57479,14 02 36.244,+05 34 29.237,1.26059,0.00035,0,21.611,21.305,21.15,20.067,19.419,2.269,3.006,3.467,9.404,17.082,1597.658,710.291,130.971,3.016,0.663,PSF,QSO,20210409,4.547,13.176,13.176,6.813,37.962,37.962,New Discovery,,QP
J1402+0521,J140247.491+052158.377,39627914995566890,J140247+052158,210.69786,5.36609,14 02 47.487,+05 21 57.940,0.91966,0.00022,0,19.728,19.366,19.42,18.208,17.954,12.847,17.933,17.061,52.093,65.799,295.207,250.162,68.248,2.35,0.572,PSF,QSO,20210405,39627914995566891,J140247+052159,210.6979,5.36634,14 02 47.495,+05 21 58.813,0.91966,0.00011,0,22.512,23.467,22.315,,,0.989,0.41,1.185,-0.997,-1.366,362.113,189.151,32.374,2.231,0.545,EXP,QSO,20210502,0.88,14.033,14.033,0.053,6.901,6.901,New Discovery,,Contaminant
J1402+0618,J140252.895+061821.794,39627939054093561,J140253+061825,210.7213,6.30699,14 02 53.113,+06 18 25.159,2.55747,0.00063,0,22.783,22.498,21.968,21.077,20.113,0.771,1.002,1.633,3.709,9.01,853.86,288.742,123.272,3.221,0.711,PSF,QSO,20210406,39627939054093506,J140253+061818,210.71949,6.30512,14 02 52.677,+06 18 18.429,2.54916,0.00093,0,22.346,22.031,22.209,20.666,20.662,1.153,1.54,1.308,5.415,5.434,1181.866,279.31,82.996,3.275,0.742,PSF,QSO,20210407,9.356,13.696,13.685,701.344,75.142,75.197,New Discovery,,QP
J1403+3602,J140314.483+360203.096,39633000979238640,J140315+360203,210.81056,36.0341,14 03 14.535,+36 02 02.769,1.7948,0.00027,0,20.393,20.197,19.899,19.666,19.628,6.961,8.342,10.97,13.599,14.086,286.691,104.119,190.829,4.211,1.06,PSF,QSO,20220421,39633000979238635,J140314+360203,210.81013,36.03428,14 03 14.431,+36 02 03.423,1.79586,0.00148,0,23.096,22.932,22.06,20.782,20.096,0.577,0.672,1.5,4.868,9.152,400.518,141.674,251.656,4.251,1.067,PSF,QSO,20220528,1.427,13.024,13.024,113.046,12.051,12.05,New Discovery,,QPC
J1403+3406,J140328.277+340632.554,39632961313704025,J140328+340633,210.8681,34.10904,14 03 28.344,+34 06 32.560,3.12519,0.00012,0,21.064,20.662,20.538,19.861,19.885,3.754,5.436,6.093,11.365,11.115,429.469,103.973,160.087,4.052,0.979,PSF,QSO,20220326,39632961313704018,J140328+340633,210.86754,34.10904,14 03 28.210,+34 06 32.548,3.11834,0.00053,0,22.853,22.567,22.086,21.84,21.915,0.722,0.94,1.465,1.836,1.715,575.201,125.883,172.502,4.115,0.988,PSF,GALAXY,20220428,1.664,14.459,14.449,498.225,12.66,12.669,New Discovery,,QPC
J1403+0557,J140352.262+055712.069,39627933047850890,J140352+055713,210.96773,5.95352,14 03 52.256,+05 57 12.663,0.52332,2e-05,0,20.334,20.311,19.714,18.578,18.518,7.352,7.508,13.016,37.037,39.149,796.819,353.555,130.44,2.497,0.617,PSF,QSO,20210406,39627933047850894,J140352+055711,210.96778,5.95319,14 03 52.268,+05 57 11.475,0.5232,0.0001,0,23.199,23.525,22.493,20.568,20.186,0.525,0.389,1.006,5.929,8.428,883.855,317.634,91.819,2.492,0.617,REX,QSO,20220601,1.202,17.594,17.597,24.633,7.515,7.514,New Discovery,,Contaminant
J1404+0551,J140407.034+055127.985,39627927033220283,J140407+055128,211.02933,5.85775,14 04 07.038,+05 51 27.883,0.55565,6e-05,0,18.373,18.529,18.478,16.871,16.55,44.756,38.777,40.626,178.439,239.793,187.62,119.823,80.912,1.355,0.363,PSF,QSO,20210406,39627927033220281,J140407+055128,211.02929,5.8578,14 04 07.031,+05 51 28.088,0.55569,6e-05,0,20.767,20.41,19.793,22.698,21.003,4.935,6.857,12.098,0.833,3.971,88.529,36.985,13.638,1.052,0.282,EXP,QSO,20210412,0.234,17.07,17.069,7.327,1.508,1.508,New Discovery,,Contaminant
J1404+0126,J140407.522+012606.253,39627824507650702,J140408+012606,211.03136,1.43513,14 04 07.526,+01 26 06.485,1.95706,0.00036,0,19.767,19.764,19.558,19.336,18.56,12.394,12.426,15.023,18.44,37.663,514.462,320.498,103.037,2.825,0.613,PSF,QSO,20220211,39627824507650701,J140408+012606,211.03132,1.43501,14 04 07.517,+01 26 06.022,1.95939,0.00045,0,22.34,23.816,23.24,20.607,,1.158,0.297,0.506,5.718,-6.01,295.486,146.576,37.276,2.525,0.559,EXP,QSO,20220325,0.48,13.111,13.113,235.83,4.025,4.024,New Discovery,,Contaminant
J1404+0349,J140420.338+034902.770,39627878844859339,J140420+034901,211.08365,3.81691,14 04 20.075,+03 49 00.870,2.24822,0.00043,0,22.09,21.896,21.255,20.085,19.893,1.458,1.744,3.148,9.245,11.031,586.773,382.193,95.114,3.243,0.701,PSF,QSO,20210412,39627878844859402,J140421+034905,211.08583,3.81796,14 04 20.600,+03 49 04.670,2.23911,0.00033,0,21.634,21.986,21.447,21.082,19.751,2.221,1.605,2.638,3.693,12.578,545.467,388.037,94.907,3.319,0.722,PSF,QSO,20210416,8.727,13.354,13.345,842.444,71.889,71.937,New Discovery,,QP
J1404+0532,J140442.121+053206.988,39627921022780418,J140442+053207,211.17537,5.53536,14 04 42.090,+05 32 07.305,1.37723,0.00035,0,20.811,20.431,20.448,18.955,19.042,4.737,6.723,6.618,26.186,24.17,669.663,325.604,119.474,2.954,0.681,PSF,QSO,20210407,39627921022780425,J140442+053207,211.17563,5.53519,14 04 42.152,+05 32 06.671,1.37768,0.00084,0,23.549,23.962,23.184,,20.92,0.381,0.26,0.533,-4.126,4.286,816.601,372.507,106.126,2.965,0.674,REX,QSO,20210502,1.118,13.06,13.06,56.342,9.414,9.415,New Discovery,,Contaminant
J1405+3113,J140530.141+311324.734,39628507214514689,J140530+311327,211.37661,31.22414,14 05 30.385,+31 13 26.893,2.80175,0.00081,4,23.487,22.623,21.507,19.804,19.319,0.403,0.893,2.495,11.981,18.72,1386.606,397.331,104.263,3.866,0.895,PSF,QSO,20220401,39628507214514665,J140530+311323,211.37457,31.22294,14 05 29.897,+31 13 22.576,2.78711,7e-05,0,19.176,18.87,18.769,18.859,18.353,21.355,28.324,31.086,28.608,45.591,471.111,165.807,84.046,3.344,0.795,PSF,QSO,20220409,7.612,14.007,13.987,1156.923,59.78,59.864,New Discovery,,QP
J1406+0449,J140636.213+044925.475,39627902966302028,J140636+044923,211.65031,4.82296,14 06 36.075,+04 49 22.662,2.45492,0.00015,0,21.621,21.758,21.401,21.182,20.526,2.246,1.981,2.752,3.366,6.16,916.341,504.982,71.844,3.393,0.699,PSF,QSO,20210406,39627902966302054,J140636+044928,211.65146,4.82452,14 06 36.351,+04 49 28.287,2.45025,7e-05,0,19.309,19.239,18.903,18.806,18.37,18.901,20.156,27.473,30.028,44.862,394.93,212.445,44.177,2.765,0.622,PSF,QSO,20210502,6.975,13.575,13.569,404.881,56.517,56.539,New Discovery,,QP
J1406+3426,J140637.011+342630.150,39632971333896407,J140637+342627,211.65585,34.44091,14 06 37.405,+34 26 27.265,1.09978,0.00043,0,22.161,21.789,21.4,19.593,19.194,1.366,1.925,2.755,14.543,21.013,454.204,112.816,117.43,3.919,0.938,PSF,QSO,20210528,39632971333896369,J140637+342633,211.65257,34.44251,14 06 36.617,+34 26 33.035,1.10128,0.00022,0,21.439,20.956,20.858,19.454,19.237,2.657,4.147,4.539,16.529,20.19,397.164,101.913,114.175,3.783,0.92,PSF,QSO,20220420,11.325,13.459,13.456,213.705,92.552,92.575,New Discovery,,QP
J1407+0037,J140740.687+003709.997,39627800361045063,J140741+003714,211.92008,0.62056,14 07 40.820,+00 37 14.010,2.24093,0.00056,0,21.398,21.183,20.761,19.75,19.284,2.76,3.364,4.963,12.586,19.331,1259.024,513.055,109.876,2.866,0.604,PSF,QSO,20210502,39627800361045042,J140741+003706,211.91897,0.61833,14 07 40.553,+00 37 05.985,2.23571,0.00043,0,22.095,22.037,21.598,21.438,23.049,1.452,1.531,2.295,2.658,0.603,1446.113,585.761,113.461,3.14,0.645,PSF,QSO,20210513,8.972,13.347,13.342,483.325,73.944,73.972,New Discovery,,QP
J1408-0005,J140819.791-000551.309,39627788285642632,J140820-000550,212.08221,-0.0972,14 08 19.730,-00 05 49.936,1.12342,0.00089,0,22.112,21.856,21.842,19.993,19.562,1.429,1.809,1.833,10.068,14.973,1885.556,704.617,142.466,2.677,0.58,PSF,QSO,20210503,39627788285642644,J140820-000553,212.08272,-0.09797,14 08 19.853,-00 05 52.682,1.12147,0.0012,0,21.036,20.736,20.803,19.104,18.594,3.853,5.076,4.772,22.823,36.522,1488.023,566.788,158.942,2.632,0.569,PSF,QSO,20210505,3.309,13.407,13.411,275.205,27.151,27.142,New Discovery,,QP
J1409-0523,J140909.075-052338.509,39627655531728409,J140909-052338,212.28782,-5.39403,14 09 09.078,-05 23 38.496,0.14449,1e-05,0,18.498,18.063,17.992,16.071,15.731,39.882,59.513,63.559,372.855,510.151,222.276,90.864,36.71,0.785,0.217,PSF,QSO,20220526,39627655531728408,J140909-052339,212.2878,-5.39403,14 09 09.073,-05 23 38.522,0.14442,1e-05,0,19.335,18.724,17.832,18.742,18.435,18.454,32.379,73.672,31.87,42.259,55.499,16.759,2.32,0.604,0.163,SER,QSO,20220606,0.079,43.412,43.428,16.388,0.2,0.2,New Discovery,,Contaminant
J1409+0048,J140918.550+004826.112,39627806409230045,J140918+004828,212.32659,0.80774,14 09 18.381,+00 48 27.864,1.99323,0.00209,0,22.459,22.248,21.916,21.23,20.865,1.038,1.261,1.713,3.221,4.509,1324.63,577.831,96.865,2.827,0.573,PSF,QSO,20210506,39627806409230088,J140919+004824,212.328,0.80677,14 09 18.720,+00 48 24.361,2.00121,6e-05,0,18.962,18.698,18.176,17.451,16.961,26.02,33.179,53.648,104.578,164.284,304.849,133.773,56.837,1.715,0.389,PSF,QSO,20210513,6.17,13.136,13.142,798.556,51.667,51.644,New Discovery,,QP
J1409-0219,J140923.554-021957.720,39627733931656880,J140924-021958,212.34847,-2.3328,14 09 23.632,-02 19 58.072,2.37964,0.00072,0,22.765,22.75,22.415,20.856,20.398,0.783,0.794,1.082,4.545,6.933,1305.652,631.391,69.415,3.214,0.692,PSF,QSO,20220205,39627733931656872,J140923-021957,212.34782,-2.3326,14 09 23.476,-02 19 57.367,2.38164,0.00041,0,21.501,21.125,20.615,20.132,19.957,2.51,3.549,5.678,8.858,10.403,1081.244,535.094,64.11,3.149,0.68,PSF,QSO,20220330,2.445,13.491,13.493,177.544,19.94,19.936,New Discovery,,QP
J1409+0152,J140928.601+015203.888,39627830568421797,J140928+015203,212.36824,1.86739,14 09 28.378,+01 52 02.608,2.28188,0.0002,0,19.988,19.93,19.631,19.272,18.885,10.107,10.663,14.053,19.556,27.928,588.869,361.194,102.697,2.729,0.586,PSF,QSO,20210604,39627830568421838,J140929+015205,212.3701,1.8681,14 09 28.823,+01 52 05.168,2.27997,0.0008,0,22.503,22.574,21.862,20.831,20.836,0.997,0.934,1.799,4.65,4.632,1354.131,488.115,122.295,3.132,0.648,PSF,QSO,20220301,7.142,13.388,13.386,174.322,58.685,58.693,New Discovery,,QP
J1410-0100,J141006.101-010001.959,39627764134838921,J141006-010001,212.52506,-1.00039,14 10 06.014,-01 00 01.392,2.15247,0.00044,0,22.045,21.784,21.286,20.629,19.97,1.521,1.934,3.058,5.603,10.284,817.594,385.465,54.312,3.163,0.664,PSF,QSO,20210502,39627764134838942,J141006-010003,212.52579,-1.0007,14 10 06.189,-01 00 02.526,2.15501,0.00085,0,22.778,22.902,22.294,21.241,21.454,0.774,0.69,1.209,3.188,2.621,891.583,420.614,55.346,3.149,0.664,PSF,QSO,20210503,2.857,13.264,13.266,240.749,23.694,23.69,New Discovery,,QP
J1410+0328,J141008.316+032821.465,39627872834425202,J141008+032821,212.53441,3.4724,14 10 08.258,+03 28 20.626,1.87792,0.00042,0,19.925,19.578,18.915,18.228,18.059,10.718,14.752,27.155,51.131,59.741,620.988,250.916,66.88,2.192,0.518,PSF,QSO,20220301,39627872834425209,J141008+032822,212.53489,3.47286,14 10 08.374,+03 28 22.304,1.88957,0.00111,0,21.768,21.479,21.079,19.87,19.422,1.962,2.561,3.703,11.269,17.03,961.014,387.395,84.9,2.322,0.528,PSF,QSO,20220425,2.412,13.063,13.07,1210.631,20.314,20.304,New Discovery,,QP
J1410+3829,J141047.069+382948.484,39633049188567775,J141047+382945,212.69567,38.49597,14 10 46.960,+38 29 45.496,1.58668,0.00104,0,21.926,21.939,21.665,19.708,19.413,1.697,1.677,2.158,13.08,17.169,599.732,346.564,141.625,3.601,0.89,PSF,QSO,20210606,39633049188567789,J141047+382951,212.69657,38.49763,14 10 47.178,+38 29 51.471,1.58622,0.00023,0,18.956,18.765,18.609,18.167,17.494,26.156,31.175,36.012,54.092,100.526,163.44,104.208,89.912,2.955,0.682,PSF,QSO,20220416,6.499,12.984,12.984,53.289,55.063,55.063,New Discovery,,QP
J1411+3228,J141112.904+322849.215,39632930976304057,J141113+322851,212.80485,32.48073,14 11 13.164,+32 28 50.614,2.552,0.00037,0,19.848,19.669,19.383,19.275,18.787,11.507,13.561,17.655,19.499,30.562,200.519,124.311,71.293,3.768,0.887,PSF,QSO,20220221,39632930976304032,J141113+322848,212.80268,32.47995,14 11 12.644,+32 28 47.816,2.57275,0.00084,0,23.057,23.021,22.574,20.813,20.752,0.599,0.619,0.934,4.731,5.004,440.061,243.474,84.709,4.415,1.019,PSF,QSO,20220427,7.16,13.689,13.714,1746.527,57.533,57.427,New Discovery,,QP
J1411+3737,J141117.221+373706.755,39633030104483731,J141117+373708,212.82266,37.61887,14 11 17.438,+37 37 07.938,1.35811,0.00025,0,21.965,21.261,21.25,20.402,19.689,1.636,3.13,3.162,6.904,13.315,281.591,223.367,243.415,4.332,0.984,PSF,QSO,20210606,39633030104483700,J141117+373706,212.82085,37.61821,14 11 17.004,+37 37 05.573,1.35471,0.00055,0,21.083,20.751,20.648,19.414,18.974,3.688,5.005,5.506,17.152,25.738,222.084,197.28,231.156,3.946,0.931,PSF,QSO,20220421,5.679,13.075,13.078,432.376,47.773,47.763,New Discovery,,QP
J1412+3202,J141202.336+320252.814,39628522699883518,J141202+320253,213.00975,32.04817,14 12 02.341,+32 02 53.419,1.68829,0.00017,0,20.135,19.928,19.709,20.371,19.963,8.833,10.689,13.073,7.107,10.343,1002.378,443.06,157.898,3.995,0.961,PSF,QSO,20220427,39628522699883517,J141202+320252,213.00971,32.04784,14 12 02.331,+32 02 52.210,1.68971,0.00044,0,22.644,25.138,24.95,20.413,20.048,0.876,0.088,0.105,6.835,9.568,1203.184,665.831,172.961,3.988,0.958,PSF,QSO,20220428,1.215,12.991,12.992,158.903,10.289,10.289,New Discovery,,Contaminant
