System,SysCenterName,TARGETID_A,CoordUqName_A,RA_A,DEC_A,RA_A_sexa,DEC_A_sexa,Z_A,ZERR_A,ZWARN_A,mag_g_A,mag_r_A,mag_z_A,mag_W1_A,mag_W2_A,flux_g_A,flux_r_A,flux_z_A,flux_W1_A,flux_W2_A,flux_ivar_g_A,flux_ivar_r_A,flux_ivar_z_A,flux_ivar_W1_A,flux_ivar_W2_A,MORPHTYPE_A,SPECTYPE_A,LASTNIGHT_A,TARGETID_B,CoordUqName_B,RA_B,DEC_B,RA_B_sexa,DEC_B_sexa,Z_B,ZERR_B,ZWARN_B,mag_g_B,mag_r_B,mag_z_B,mag_W1_B,mag_W2_B,flux_g_B,flux_r_B,flux_z_B,flux_W1_B,flux_W2_B,flux_ivar_g_B,flux_ivar_r_B,flux_ivar_z_B,flux_ivar_W1_B,flux_ivar_W2_B,MORPHTYPE_B,SPECTYPE_B,LASTNIGHT_B,sep_AB,110kpc_seplim_zA,110kpc_seplim_zB,delta_vr,rp_zA,rp_zB,match_type,match_cite,visual_class
J1248-0508,J124853.906-050841.918,39627661215011715,J124854-050842,192.2245771,-5.144948528,12 48 53.899,-05 08 41.815,0.167107241,4.5e-06,0,17.978151,17.789413,17.466778,15.884586,15.564546,64.37833,76.60102,103.10715,442.75702,594.5411,235.17253,89.67042,81.86969,0.6879612,0.20083733,PSF,QSO,20220429,39627661215011718,J124854-050842,192.2246411,-5.145005825,12 48 53.914,-05 08 42.021,0.167227108,7.23e-06,0,20.135105,19.106556,18.593414,18.83768,20.14102,8.829944,22.770756,36.52871,29.169436,8.781974,123.87053,34.487366,15.366228,0.5900313,0.17054954,SER,QSO,20220524,0.308514858,38.49013333,38.46762896,30.788279,0.881696987,0.882212798,New Discovery,,UT
J1248-0659,J124854.772-065951.139,39627619141946335,J124855-065951,192.2284775,-6.997590925,12 48 54.835,-06 59 51.327,0.189283999,3.96e-06,0,18.065033,17.57226,17.205599,15.559558,15.148182,59.427395,93.561295,131.14767,597.2784,872.423,200.5009,80.20281,47.72345,0.5136273,0.14955889,PSF,QSO,20220102,39627619141946326,J124855-065951,192.2279525,-6.997486257,12 48 54.709,-06 59 50.951,0.189122555,1.63e-05,0,19.996687,19.08969,18.220938,18.308277,18.937923,10.0305605,23.127266,51.47839,47.49948,26.596888,101.23383,30.220913,8.009183,0.4964093,0.13645998,SER,QSO,20220102,1.913469974,34.81661247,34.84020646,40.69912116,6.045438748,6.041344743,New Discovery,,UT
J1249+0020,J124940.655+002045.288,39627793994091508,J124941+002051,192.4190937,0.347424132,12 49 40.582,+00 20 50.727,3.150950344,0.000421454,0,22.40343,22.239643,22.309414,21.186478,21.21907,1.0930188,1.2709929,1.191885,3.352809,3.2536576,1637.8727,505.3614,74.91603,3.0667439,0.6015586,PSF,QSO,20220204,39627793994091518,J124941+002040,192.4197021,0.344402697,12 49 40.729,+00 20 39.850,3.149579426,0.000422376,0,21.119467,20.828545,20.798998,20.48364,20.569733,3.566263,4.662109,4.7907243,6.4053574,5.9170775,1251.8053,409.15894,71.302986,2.8490884,0.5878855,PSF,QSO,20220208,11.09547089,14.49667524,14.49467101,99.02763079,84.19184251,84.20348399,New Discovery,,QP
J1249+5853,J124947.378+585355.622,39633374846913117,J124947+585360,192.444841,58.8998642,12 49 46.762,+58 53 59.511,1.930690544,0.000460678,0,19.61278,19.504711,19.507448,19.10309,18.62367,14.285271,15.78031,15.740568,22.843561,35.524807,208.59668,84.33501,77.7673,4.2092323,1.1056794,PSF,QSO,20210403,39633374846913138,J124948+585352,192.4499782,58.89770351,12 49 47.995,+58 53 51.733,1.943717,0.000370617,0,20.537146,20.359753,19.977486,19.072882,18.279787,6.0973606,7.1795745,10.20953,23.488052,48.76238,308.10046,117.40939,46.633022,4.1635075,1.0174673,PSF,QSO,20210404,12.31928083,13.09423113,13.10247479,1329.575206,103.489917,103.4248044,New Discovery,,QP
J1250+3240,J125034.434+324059.587,39632935791364240,J125034+324103,192.6430909,32.68413417,12 50 34.342,+32 41 02.883,1.534845593,0.000963298,4,22.928001,22.1204,21.726967,19.833096,19.305784,0.67421603,1.4185351,2.038042,11.6617,18.953356,478.58624,276.24866,84.37974,3.5508006,0.800489,PSF,QSO,20220107,39632935791364250,J125035+324056,192.6438554,32.68230287,12 50 34.525,+32 40 56.290,1.528425567,0.000481212,0,20.724543,20.52713,20.438929,19.55805,18.74877,5.130774,6.153861,6.6746535,15.023796,31.658642,314.54407,208.92497,79.632744,3.4937522,0.76624656,PSF,QSO,20220326,6.987851924,12.9898395,12.99113031,760.2497793,59.17422706,59.16834747,New Discovery,,QP
J1250+3558,J125051.424+355848.037,39633000735966275,J125051+355848,192.7138718,35.9801143,12 50 51.329,+35 58 48.411,1.838814916,0.003056871,0,22.062954,21.826488,21.499674,20.676682,21.105999,1.4956106,1.8595345,2.5126412,5.3620067,3.610773,471.64343,175.30164,156.6955,3.6126008,0.8592825,PSF,QSO,20220124,39633000735966288,J125052+355848,192.714659,35.97990625,12 50 51.518,+35 58 47.663,1.836618601,0.001009888,0,22.665836,22.77699,22.333569,21.376951,19.772913,0.85835266,0.7748257,1.1656622,2.8133204,12.3263645,458.58514,162.5211,122.28438,3.6895478,0.8522214,REX,QSO,20220427,2.412229817,13.04330919,13.04225601,232.0311044,20.34340183,20.34504459,New Discovery,,QP
J1251-0251,J125117.839-025128.654,39627721524905700,J125118-025126,192.8239968,-2.857138606,12 51 17.759,-02 51 25.699,1.608237101,0.00042431,0,21.467663,21.018005,20.879856,19.421236,19.09436,2.5878253,3.9155953,4.4469,17.041399,23.028,353.90198,254.70828,61.02843,2.4570858,0.5271091,PSF,QSO,20220106,39627721524905712,J125118-025132,192.8246609,-2.858780466,12 51 17.919,-02 51 31.610,1.606310326,0.000333659,0,20.511892,20.421803,20.335371,19.523893,18.887518,6.2408357,6.780773,7.3426275,15.503966,27.860746,557.36816,222.39073,58.087616,2.524226,0.5137798,PSF,QSO,20220210,6.374792198,12.98324046,12.98323144,221.5466715,54.01017907,54.0102166,Dual AGN Candidate,BigMAC,QP
J1252+0246,J125212.183+024632.054,39627854404650213,J125212+024633,193.0507732,2.775750087,12 52 12.186,+02 46 32.700,2.427899563,0.000194249,0,19.985651,19.747364,19.297504,19.174187,18.396442,10.1330385,12.619845,19.098438,21.395638,43.79484,910.9501,305.3948,160.59851,2.637037,0.5539918,PSF,QSO,20220306,39627854404650212,J125212+024631,193.050749,2.775391063,12 52 12.180,+02 46 31.408,2.425853168,0.00090337,0,23.4931,23.530863,22.883448,20.670902,,0.4006454,0.38694993,0.7024585,5.3906245,-3.6648312,745.64935,233.18443,111.66078,2.5911055,0.5438159,REX,QSO,20220503,1.29539773,13.54406326,13.54176056,179.0241487,10.52075346,10.52254245,New Discovery,,UT
J1252-0226,J125234.058-022612.028,39627727568899580,J125234-022618,193.142531,-2.438463192,12 52 34.207,-02 26 18.467,0.689396122,0.000484285,0,21.84759,21.65579,21.131727,19.836111,19.807438,1.8237466,2.1761255,3.526217,11.629361,11.940562,1143.5867,314.20837,101.98306,2.768144,0.576311,PSF,QSO,20220106,39627727568899546,J125234-022606,193.1412887,-2.434885453,12 52 33.909,-02 26 05.588,0.696723065,0.000329467,0,22.55459,22.297459,21.514593,19.83801,19.808773,0.95096326,1.2050822,2.478352,11.609031,11.925883,1254.6469,332.6484,75.61498,2.709804,0.560182,PSF,QSO,20220205,13.63280854,15.48844677,15.42243984,1297.392253,96.82113148,97.2355189,New Discovery,,QP
J1253+0144,J125303.934+014432.768,39627830249652598,J125304+014434,193.2666276,1.742648626,12 53 03.991,+01 44 33.535,2.209860394,0.000147054,0,19.698692,19.586958,19.176031,19.185375,18.688766,13.198443,14.62907,21.359343,21.176277,33.457466,484.66663,216.75967,76.77522,2.7081764,0.56767976,PSF,QSO,20220226,39627830249652593,J125304+014432,193.2661577,1.742222396,12 53 03.878,+01 44 32.001,2.211990708,0.000658281,0,22.783234,22.96591,22.624731,22.153828,,0.77038294,0.651083,0.8914721,1.3755263,-2.0142221,658.8428,244.14365,48.58204,2.624849,0.5509137,DEV,QSO,20220424,2.283175371,13.3169086,13.31893215,198.899686,18.85942891,18.85656358,New Discovery,,QP
J1253+2534,J125328.073+253408.370,39628384568870540,J125328+253408,193.3668615,25.56893095,12 53 28.047,+25 34 08.151,0.142172332,3.53e-05,0,18.332615,17.62002,16.998743,15.333818,15.262943,46.44659,89.53478,158.67288,735.31396,784.915,29.248354,5.7542377,3.0738618,0.51923215,0.18207762,REX,QSO,20210511,39628384568870542,J125328+253409,193.3670777,25.56905247,12 53 28.099,+25 34 08.589,0.142180126,1.65e-05,0,16.716898,16.02813,15.461784,,,205.70325,387.92532,653.5611,-255.28983,-410.9379,8.714757,1.7510321,1.0540687,0.17404908,0.058899265,DEV,QSO,20210512,0.827310119,44.00479491,44.00276655,2.045589924,2.068049947,2.068145277,New Discovery,,UT
J1253+2717,J125355.547+271725.015,39628422518931523,J125355+271722,193.4802214,27.28944021,12 53 55.253,+27 17 21.985,1.261994507,0.00029147,0,21.94304,21.369246,21.248154,19.774765,19.510988,1.6702592,2.8333604,3.1676576,12.305358,15.689353,719.2632,270.42834,89.34306,3.5773978,0.8031006,PSF,QSO,20210407,39628422518931567,J125356+271728,193.4826707,27.29112342,12 53 55.841,+27 17 28.044,1.262807465,0.000531833,0,21.771116,21.290253,21.252792,19.544588,19.319252,1.9568315,3.0471866,3.154155,15.211246,18.719725,683.10297,268.1856,89.9921,3.0961857,0.74929506,PSF,QSO,20210409,9.905434396,13.17426606,13.1732382,107.725696,82.70652647,82.71297976,New Discovery,,QP
J1254+2744,J125434.123+274426.729,39628433252157094,J125434+274427,193.6421861,27.74089013,12 54 34.125,+27 44 27.204,1.64825246,0.000140089,0,21.153784,20.98239,20.521053,19.996616,19.152817,3.4553058,4.0461717,6.1884017,10.031209,21.820917,858.3273,357.40717,114.71773,3.8017333,0.8356462,PSF,QSO,20210208,39628433252157093,J125434+274426,193.6421713,27.74062619,12 54 34.121,+27 44 26.254,1.649723349,0.000479164,0,23.23391,27.124645,24.616379,22.1914,,0.5086698,0.014129989,0.14237987,1.3287401,-6.8097415,1015.04156,448.2988,120.211975,3.7886832,0.8345022,PSF,QSO,20210430,0.951342255,12.98549338,12.98564927,166.4641778,8.058811868,8.058715122,New Discovery,,UT
J1254-0218,J125447.342-021835.056,39627733617087331,J125447-021839,193.6977518,-2.310780483,12 54 47.460,-02 18 38.810,2.484313922,0.000236517,0,21.018787,21.061724,20.790676,20.748838,20.411068,3.912777,3.7610636,4.827583,5.0172334,6.848143,1685.7548,514.7542,143.61142,3.0696561,0.6332464,PSF,QSO,20220106,39627733617087293,J125447-021831,193.696766,-2.30869516,12 54 47.224,-02 18 31.303,2.490663478,0.000901868,0,21.684713,21.408203,21.175137,21.313593,21.056675,2.1189215,2.7334979,3.3880138,2.9823768,3.7785895,2070.733,555.49994,147.1209,3.148808,0.64025134,PSF,QSO,20220205,8.302459221,13.60866896,13.61607275,545.8222647,67.10946658,67.07297558,New Discovery,,QP
J1254+3607,J125449.999+360734.243,39633005639108042,J125450+360741,193.7083686,36.12797116,12 54 50.008,+36 07 40.696,2.069575227,0.000312312,0,20.17392,20.079304,19.570227,19.578772,19.331259,8.519855,9.295617,14.85626,14.739805,18.513844,297.34332,136.486,207.86086,3.4735174,0.8130138,PSF,QSO,20220124,39633000748550477,J125450+360728,193.7082915,36.12438588,12 54 49.990,+36 07 27.789,2.078897613,0.00020307,0,20.330574,19.944345,19.76416,19.521006,18.97054,7.375137,10.525969,12.426141,15.545264,25.809776,318.51462,130.20157,221.83821,3.3684313,0.76439464,PSF,QSO,20220421,12.90895907,13.19370918,13.20124051,909.0976811,107.6259511,107.5645503,New Discovery,,QP
J1255-0424,J125510.541-042414.282,39627679313428633,J125511-042414,193.7940563,-4.40382364,12 55 10.574,-04 24 13.765,0.161298649,1.1e-05,0,19.010645,18.45402,17.96995,18.392849,18.56481,24.873789,41.53292,64.86647,43.940044,37.5039,96.459175,38.287807,9.902111,0.52542067,0.16158332,SER,QSO,20220126,39627679313428623,J125511-042415,193.7937889,-4.40411081,12 55 10.509,-04 24 14.799,0.161190854,9.51e-06,0,17.732323,17.469099,17.215454,15.716908,15.536831,80.736664,102.88696,129.96262,516.6984,609.9124,164.3876,88.487076,47.726883,0.57346255,0.18548852,PSF,QSO,20220205,1.410849286,39.62115336,39.64292039,27.82872607,3.916933488,3.914782788,New Discovery,,QPC
J1255-0543,J125520.881-054356.334,39627649210909388,J125521-054358,193.8378438,-5.732815906,12 55 21.083,-05 43 58.137,2.111268894,0.000445246,0,21.840017,21.54254,20.77792,20.837786,20.909008,1.83651,2.4153728,4.8846354,4.622593,4.3290944,810.4825,300.36288,289.233,2.7625003,0.60119325,PSF,QSO,20220109,39627649210909351,J125521-054355,193.8361606,-5.731814299,12 55 20.679,-05 43 54.531,2.112004046,0.000665409,0,21.432716,21.151812,20.911535,19.572945,19.143883,2.6724749,3.4615865,4.3190246,14.8191185,22.00123,926.6675,430.38513,298.4891,2.6077683,0.5608036,PSF,QSO,20220407,7.025401301,13.22815265,13.22877724,70.82859662,58.42041321,58.4176549,New Discovery,,QP
J1255+2701,J125521.279+270138.156,39628417137641561,J125521+270139,193.838627,27.02741103,12 55 21.270,+27 01 38.680,1.580360855,0.000336474,0,19.981747,19.706957,19.60984,18.990547,18.363428,10.169533,13.098363,14.323987,25.338501,45.146976,780.8285,293.0111,108.336105,3.074159,0.6906234,PSF,QSO,20210402,39628417137641564,J125521+270138,193.8387018,27.02712034,12 55 21.288,+27 01 37.633,1.583801137,0.001238628,0,22.922369,23.269394,23.081848,21.897142,21.424686,0.6777227,0.49231455,0.585141,1.7423811,2.692312,1230.1309,431.48328,116.880844,3.10638,0.69260645,PSF,QSO,20210417,1.073632894,12.9840393,12.98383114,399.4338457,9.09575331,9.095899137,New Discovery,,UT
J1255+2802,J125535.303+280244.345,39628438604088092,J125535+280245,193.8970839,28.04580936,12 55 35.300,+28 02 44.914,1.231104972,0.000293131,0,20.906828,20.634848,20.70109,19.291464,18.940838,4.3377957,5.5726385,5.242812,19.205013,26.525593,763.4326,304.84875,117.91522,3.5823922,0.77503294,PSF,QSO,20210406,39628438604088094,J125535+280244,193.8971066,28.04549328,12 55 35.306,+28 02 43.776,1.230275431,0.001380022,4,23.686605,26.092451,25.030628,,20.88763,0.33524126,0.03656113,0.097218394,-1.4542923,4.4151735,979.89636,413.27094,123.27589,3.628965,0.7818018,PSF,QSO,20210410,1.140155591,13.21596838,13.21716133,111.4857026,9.489816524,9.488959997,New Discovery,,UT
J1255+2720,J125543.141+272022.561,39628422523128934,J125543+272023,193.9297512,27.33973064,12 55 43.140,+27 20 23.030,1.629520859,0.000450112,0,20.904102,20.680933,20.429571,21.264051,20.345058,4.3486996,5.341055,6.73242,3.1216154,7.277406,938.782,336.31958,127.52151,3.697935,0.79523605,PSF,QSO,20210406,39628422523128935,J125543+272022,193.929756,27.33946993,12 55 43.141,+27 20 22.092,1.637294,0.000963049,0,23.419535,26.382153,24.12544,20.237757,19.846136,0.42873242,0.027998766,0.22378124,8.03336,11.522464,1238.0961,443.8073,132.86902,3.7134204,0.79868954,PSF,QSO,20210417,0.938662707,12.98395525,12.9844921,884.9101647,7.952345476,7.952016682,New Discovery,,UT
J1255+2856,J125555.619+285637.787,39628459869208690,J125556+285638,193.9817396,28.94395892,12 55 55.618,+28 56 38.252,2.672610608,0.000579025,0,21.55657,21.404415,21.109364,,19.639124,2.3843617,2.7430537,3.599602,-1.4875765,13.942819,1564.3813,559.5456,127.63524,3.7666621,0.8309842,PSF,QSO,20210410,39628459869208692,J125556+285637,193.9817533,28.94370037,12 55 55.621,+28 56 37.321,2.67123441,0.000409676,0,23.765945,24.70079,24.395296,20.806698,,0.31161734,0.13172965,0.1745345,4.756863,-8.10553,1815.7437,647.8598,131.36464,3.837091,0.8431236,PSF,QSO,20210418,0.931781843,13.83849743,13.83674614,112.3590892,7.406584661,7.407522101,New Discovery,,UT
J1256+2429,J125605.771+242918.262,39628362649436844,J125606+242919,194.024001,24.48856089,12 56 05.760,+24 29 18.819,0.439470055,1.18e-05,0,19.465298,19.53418,19.21857,18.09148,17.863947,16.363678,15.357761,20.53863,57.997364,71.519,404.3108,206.22017,44.640705,2.4090064,0.60563546,PSF,QSO,20210502,39628362649436847,J125606+242918,194.0240881,24.48825114,12 56 05.781,+24 29 17.704,0.439463467,3.06e-05,0,22.85519,24.689356,24.239607,,,0.72098064,0.13312446,0.20144548,-2.4114416,-0.19178426,567.634,433.30444,50.689507,2.4486258,0.61051023,PSF,QSO,20210507,1.151079292,19.36053572,19.36070353,1.372074403,6.540042284,6.539985599,New Discovery,,UT
J1256+2800,J125610.973+280012.580,39628438604090438,J125611+280013,194.0456482,28.00365922,12 56 10.956,+28 00 13.173,0.653931244,3.49e-05,0,19.467299,19.486368,19.251427,17.592613,17.37244,16.333559,16.049173,19.926407,91.823616,112.46662,258.6122,111.93714,62.77692,2.0107305,0.52826977,REX,QSO,20210412,39628438604090440,J125611+280012,194.0457968,28.00332986,12 56 10.991,+28 00 11.987,0.653951323,0.000201291,0,21.828531,21.461159,20.810268,,22.662994,1.8560407,2.603373,4.741248,-1.2257296,0.8606014,121.14913,39.976974,16.548834,1.6758773,0.45084518,EXP,QSO,20210416,1.276309091,15.83367124,15.83346293,3.639546524,8.866800249,8.866916903,New Discovery,,QPC
J1256+2804,J125611.665+280452.534,39628438604090494,J125612+280453,194.0486327,28.08140937,12 56 11.672,+28 04 53.074,1.180178432,7.39e-05,0,19.151054,18.868622,18.962418,18.0157,17.525473,21.85638,28.349894,26.003569,62.18998,97.68122,233.741,94.53618,60.39994,2.3634725,0.5738555,PSF,QSO,20210406,39628438604090492,J125612+280452,194.0485788,28.08110969,12 56 11.659,+28 04 51.995,1.180063162,0.000232897,0,22.113039,23.924171,23.425936,20.5528,22.855982,1.4281852,0.26935884,0.42621207,6.0100794,0.72045624,352.61725,205.17902,73.847336,2.4091818,0.58420825,PSF,QSO,20210504,1.092349575,13.29678126,13.2969824,15.85094742,9.036657139,9.036520446,New Discovery,,UT
J1256+2921,J125611.715+292159.957,39628465154032199,J125612+292200,194.0488378,29.36679703,12 56 11.721,+29 22 00.469,0.534547929,6.69e-05,0,19.323763,19.443256,19.100819,17.977577,17.979723,18.642084,16.699266,22.891417,64.41229,64.285126,542.4459,224.49126,133.74663,2.318148,0.61199886,PSF,QSO,20210407,39628465154032196,J125612+292159,194.0487849,29.36651255,12 56 11.708,+29 21 59.445,0.534195934,0.000166856,0,21.70569,22.368258,21.77641,20.331966,19.565462,2.0783734,1.1290079,1.9473139,7.3656874,14.921596,575.25256,219.63882,82.67692,2.2702806,0.5983564,EXP,QSO,20210417,1.037525925,17.40406186,17.40989274,68.77434117,6.557541154,6.555344918,New Discovery,,UT
J1256+2733,J125621.898+273348.908,39628427900224126,J125622+273349,194.0924158,27.56363948,12 56 22.180,+27 33 49.102,1.955912488,0.000333452,0,21.410156,21.226124,20.87622,19.94771,19.703266,2.7285845,3.232587,4.4618154,10.493393,13.142981,1307.2981,496.36917,161.79892,3.6600516,0.81177723,PSF,QSO,20210208,39628427900224090,J125622+273349,194.0900641,27.56353165,12 56 21.615,+27 33 48.714,1.970562502,0.000737966,0,22.662083,22.660025,22.029327,20.274824,20.03476,0.8613243,0.86295855,1.5426567,7.7637243,9.684932,1646.701,596.2431,152.07413,3.758105,0.8242203,PSF,QSO,20210407,7.515429888,13.11040876,13.12021017,1482.150333,63.0565609,63.00945471,New Discovery,,QP
J1256+2817,J125623.852+281757.647,39628443939245314,J125624+281758,194.0993895,28.29949091,12 56 23.853,+28 17 58.167,0.679812428,1.69e-05,0,19.765594,19.70942,19.52822,17.911083,17.686127,12.409724,13.068704,15.442323,68.48052,84.24606,397.6712,226.08893,107.7958,2.316031,0.6135171,PSF,QSO,20210407,39628443939245313,J125624+281757,194.0993738,28.29920213,12 56 23.850,+28 17 57.128,0.679912803,2.86e-05,0,22.285742,22.73816,21.804443,21.088425,,1.2181572,0.80303824,1.8976772,3.6696992,-0.35974264,281.31696,132.51855,43.335926,2.0308056,0.5422039,DEV,QSO,20210505,1.040811547,15.57742745,15.5764796,17.91314171,7.349690488,7.350137726,New Discovery,,UT
J1256-0043,J125633.505-004319.755,39627769864261205,J125633-004323,194.1385209,-0.722935856,12 56 33.245,-00 43 22.569,1.838111493,0.001906951,0,22.106657,21.950912,21.867117,19.75745,19.579576,1.4366034,1.6581942,1.7912377,12.50317,14.728869,1724.6895,733.69867,149.42957,2.7664773,0.58990675,PSF,QSO,20220209,39627769864261246,J125634-004317,194.1406884,-0.721372737,12 56 33.765,-00 43 16.942,1.840236038,0.000882759,0,21.174217,21.14908,20.867817,19.703865,19.372557,3.3908827,3.4703093,4.4964867,13.135734,17.822842,1401.2755,691.1256,141.80136,2.7540772,0.5904671,PSF,QSO,20220211,9.620039637,13.04297101,13.04399494,224.3338124,81.13215617,81.12578743,New Discovery,,QP
J1256-0040,J125644.884-004047.099,39627769864262327,J125645-004049,194.1884198,-0.68032975,12 56 45.221,-00 40 49.187,1.988211446,0.0007341,0,20.754965,20.702183,20.525965,19.57601,19.232584,4.9890056,5.2375307,6.1604714,14.777326,20.275272,1184.0187,626.2672,137.6676,2.7892232,0.6119543,PSF,QSO,20220209,39627769864262261,J125645-004045,194.1856113,-0.679169639,12 56 44.547,-00 40 45.011,1.988202476,0.000635935,0,21.297379,21.087183,20.802065,20.290613,20.011814,3.0272505,3.6738927,4.777203,7.6516485,9.891777,1457.0222,687.32745,140.4816,2.9627225,0.63464475,PSF,QSO,20220211,10.93878622,13.13240111,13.13239481,0.89989123,91.62577922,91.62582318,New Discovery,,QP
J1256+2853,J125649.374+285318.572,39628459869213172,J125649+285319,194.2057285,28.88862422,12 56 49.375,+28 53 19.047,1.821641162,0.000183696,0,20.427952,20.434124,20.228102,21.30517,19.243423,6.742469,6.704254,8.1051235,3.0056076,20.073837,1264.6028,490.10745,202.54166,3.643319,0.7873438,PSF,QSO,20210406,39628459869213170,J125649+285318,194.2057206,28.88836029,12 56 49.373,+28 53 18.097,1.82254218,0.000608659,0,22.864414,26.963697,26.248688,19.900648,20.769846,0.714882,0.016387813,0.031661045,10.958236,4.921091,1734.3805,676.26526,194.33206,3.6432476,0.7913583,PSF,QSO,20210430,0.950466754,13.03529098,13.03569919,95.71571341,8.02063745,8.020386286,New Discovery,,UT
J1256+2908,J125654.847+290854.061,39628465154036026,J125655+290901,194.2283346,29.15014864,12 56 54.800,+29 09 00.535,2.341093095,0.000274062,0,20.452833,20.29222,20.14416,20.270609,19.619545,6.589717,7.640338,8.75662,7.793927,14.196515,500.29984,204.93538,91.76041,3.7013023,0.8176459,PSF,QSO,20210409,39628465154036032,J125655+290848,194.2287249,29.14655218,12 56 54.894,+29 08 47.588,2.349487478,0.000694866,0,22.897093,23.023476,22.631733,22.408875,21.511425,0.6936859,0.61746085,0.8857404,1.087553,2.4855943,951.1371,349.60306,100.62261,4.095455,0.8805742,PSF,QSO,20210503,13.00527308,13.44905891,13.45799859,752.2733493,106.3702709,106.2996129,New Discovery,,QP
